iter	Logloss
1515	0.1223320328
1516	0.1222988934
1517	0.1222738364
1518	0.1222282107
1519	0.1222060294
1520	0.1221773998
1521	0.1221538543
1522	0.1221329178
1523	0.1221126637
1524	0.1220794604
1525	0.1220688796
1526	0.1220374005
1527	0.1220129247
1528	0.1219823951
1529	0.1219600889
1530	0.121939275
1531	0.1219193984
1532	0.1218603781
1533	0.1218352873
1534	0.1217904423
1535	0.1217660272
1536	0.1217500474
1537	0.1217253572
1538	0.1217144814
1539	0.1216833692
1540	0.1216734615
1541	0.121646753
1542	0.1216248839
1543	0.1216015491
1544	0.1215584148
1545	0.1215353074
1546	0.1214999205
1547	0.1214649625
1548	0.1214297377
1549	0.1214087324
1550	0.1213797892
1551	0.1213569811
1552	0.1213343376
1553	0.1212983168
1554	0.1212674697
1555	0.1212455257
1556	0.1212138466
1557	0.1211713481
1558	0.1211360466
1559	0.1211040329
1560	0.1210731929
1561	0.1210647586
1562	0.121025945
1563	0.120994475
1564	0.1209554786
1565	0.1209262585
1566	0.1208904519
1567	0.1208456005
1568	0.1208210631
1569	0.1207880378
1570	0.1207477631
1571	0.1207194748
1572	0.1206761003
1573	0.1206539961
1574	0.1206182198
1575	0.1205914396
1576	0.1205480453
1577	0.1205278777
1578	0.1204977951
1579	0.1204760768
1580	0.1204552952
1581	0.1204278667
1582	0.1204117291
1583	0.1203824568
1584	0.1203598652
1585	0.1203302462
1586	0.1202912106
1587	0.1202530454
1588	0.1202110245
1589	0.1201778007
1590	0.1201380451
1591	0.1201004995
1592	0.1200712315
1593	0.1200321984
1594	0.120002936
1595	0.119957363
1596	0.1199204296
1597	0.1198680019
1598	0.119833127
1599	0.1198037287
1600	0.1197971091
1601	0.1197683573
1602	0.1197361292
1603	0.1197152666
1604	0.1196934912
1605	0.1196912565
1606	0.1196636807
1607	0.1196592217
1608	0.1196333893
1609	0.1196075211
1610	0.11957477
1611	0.1195407088
1612	0.1195181155
1613	0.1194856643
1614	0.1194354688
1615	0.1193839085
1616	0.1193437663
1617	0.1193046397
1618	0.1192816561
1619	0.1192487682
1620	0.1192468135
1621	0.1192241603
1622	0.119194018
1623	0.119152151
1624	0.1191187283
1625	0.119092841
1626	0.1190661962
1627	0.1190362653
1628	0.119012815
1629	0.1189763594
1630	0.1189333303
1631	0.1188999729
1632	0.1188645736
1633	0.1188232726
1634	0.1188043928
1635	0.1187711925
1636	0.1187353823
1637	0.118703601
1638	0.118676403
1639	0.1186433564
1640	0.1186282027
1641	0.1185935402
1642	0.1185579296
1643	0.1185176853
1644	0.118491193
1645	0.1184715904
1646	0.1184338425
1647	0.1184160324
1648	0.1184139069
1649	0.1183642451
1650	0.1183370637
1651	0.118312334
1652	0.1182873585
1653	0.1182452573
1654	0.1182178369
1655	0.1181940939
1656	0.118160831
1657	0.1181230395
1658	0.1180876524
1659	0.1180619961
1660	0.1180286434
1661	0.1179840998
1662	0.1179430407
1663	0.1179196426
1664	0.117873519
1665	0.1178467136
1666	0.1178090103
1667	0.1177869144
1668	0.1177632921
1669	0.1177341023
1670	0.1177321339
1671	0.1177039377
1672	0.1176758066
1673	0.1176542231
1674	0.1175984405
1675	0.1175667311
1676	0.1175291134
1677	0.117497237
1678	0.1174639169
1679	0.1174332637
1680	0.1174011959
1681	0.1173686118
1682	0.1173338934
1683	0.1172934618
1684	0.1172609464
1685	0.1172388225
1686	0.1172063554
1687	0.1171950542
1688	0.1171508145
1689	0.1171161268
1690	0.117087351
1691	0.1170686015
1692	0.1170296158
1693	0.1169911686
1694	0.1169753078
1695	0.1169491664
1696	0.1169260872
1697	0.1168735489
1698	0.116848111
1699	0.1168187466
1700	0.1167836058
1701	0.1167569465
1702	0.1167192599
1703	0.1166930318
1704	0.1166781421
1705	0.1166300703
1706	0.1165966094
1707	0.1165816416
1708	0.1165517488
1709	0.1164954456
1710	0.1164705912
1711	0.1164543406
1712	0.1164297591
1713	0.1163934524
1714	0.1163875014
1715	0.1163561066
1716	0.1163265819
1717	0.1163023408
1718	0.1162824854
1719	0.1162602606
1720	0.1162293185
1721	0.1161947494
1722	0.1161581774
1723	0.1161122306
1724	0.1160899223
1725	0.1160650475
1726	0.1160278105
1727	0.1159979493
1728	0.1159754831
1729	0.1159477356
1730	0.1158953351
1731	0.1158680807
1732	0.1158510882
1733	0.1158157983
1734	0.1158138769
1735	0.1157800976
1736	0.1157528372
1737	0.1157151797
1738	0.1156768228
1739	0.1156554176
1740	0.1156223165
1741	0.1155923345
1742	0.1155837769
1743	0.1155816755
1744	0.1155669087
1745	0.1155543757
1746	0.1155177779
1747	0.1154811023
1748	0.1154505386
1749	0.1154177298
1750	0.1153938845
1751	0.115378093
1752	0.1153534994
1753	0.115323581
1754	0.1152822326
1755	0.1152518546
1756	0.1152312306
1757	0.1152169781
1758	0.1151639433
1759	0.1151503213
1760	0.1151167008
1761	0.1150951672
1762	0.1150633548
1763	0.1150336711
1764	0.1150076181
1765	0.114979186
1766	0.1149574806
1767	0.1149200476
1768	0.114884637
1769	0.1148542915
1770	0.1148225385
1771	0.1147917755
1772	0.1147536789
1773	0.1147267026
1774	0.1146935346
1775	0.1146671565
1776	0.1146462867
1777	0.1146067889
1778	0.1145801463
1779	0.1145618309
1780	0.1145471412
1781	0.1145185612
1782	0.1144969144
1783	0.114455437
1784	0.1144336904
1785	0.1143858597
1786	0.1143838069
1787	0.1143414118
1788	0.1143167208
1789	0.114287158
1790	0.114265503
1791	0.1142479305
1792	0.1142186562
1793	0.1141906966
1794	0.1141685626
1795	0.1141376539
1796	0.1140984491
1797	0.1140711422
1798	0.1140384681
1799	0.1139942145
1800	0.1139761836
1801	0.113936697
1802	0.113917054
1803	0.1138924309
1804	0.113859955
1805	0.1138191252
1806	0.11378291
1807	0.1137614393
1808	0.1137225467
1809	0.1137054496
1810	0.1136784983
1811	0.1136483567
1812	0.1136228192
1813	0.1135932309
1814	0.1135673512
1815	0.1135408492
1816	0.1134992198
1817	0.1134799448
1818	0.1134579855
1819	0.113436158
1820	0.113407886
1821	0.1133778792
1822	0.1133455242
1823	0.1133435677
1824	0.1133276551
1825	0.1132938874
1826	0.1132604869
1827	0.1132352345
1828	0.1132107696
1829	0.1131770353
1830	0.113138645
1831	0.1131212124
1832	0.1130864045
1833	0.11305706
1834	0.1130158782
1835	0.1129838091
1836	0.1129651411
1837	0.1129127401
1838	0.1128808207
1839	0.1128606054
1840	0.1128357758
1841	0.1128059711
1842	0.1127800681
1843	0.1127556494
1844	0.1127073984
1845	0.1126649938
1846	0.1126499022
1847	0.1126249197
1848	0.1126061614
1849	0.112577608
1850	0.1125403415
1851	0.1125109319
1852	0.1124943692
1853	0.1124465856
1854	0.1124170423
1855	0.112385346
1856	0.1123561909
1857	0.1123115821
1858	0.112290376
1859	0.1122638134
1860	0.1122483224
1861	0.1122296549
1862	0.1122078708
1863	0.1121740684
1864	0.1121466898
1865	0.1121156219
1866	0.1120786878
1867	0.1120651788
1868	0.1120491993
1869	0.1120204407
1870	0.1119802545
1871	0.1119634034
1872	0.1119325444
1873	0.1119104599
1874	0.111871163
1875	0.1118693783
1876	0.1118451899
1877	0.1118286712
1878	0.1118056639
1879	0.1117875502
1880	0.1117627398
1881	0.1117324509
1882	0.1117147588
1883	0.1116894123
1884	0.111656552
1885	0.1116367702
1886	0.11161361
1887	0.1116118892
1888	0.1115869771
1889	0.1115425337
1890	0.1115137941
1891	0.111470869
1892	0.1114365317
1893	0.1114128096
1894	0.1113989775
1895	0.1113693709
1896	0.111338635
1897	0.1113178456
1898	0.1112830676
1899	0.1112482481
1900	0.111226414
1901	0.1111999549
1902	0.1111790115
1903	0.1111502496
1904	0.1111097363
1905	0.111075077
1906	0.1110732067
1907	0.1110466728
1908	0.1110211983
1909	0.1110015337
1910	0.1109800955
1911	0.110951645
1912	0.1109288691
1913	0.1109035653
1914	0.1108703296
1915	0.1108390049
1916	0.1108119472
1917	0.1107911767
1918	0.1107624842
1919	0.1107431001
1920	0.1107092353
1921	0.1106901502
1922	0.110662603
1923	0.1106330359
1924	0.1106094664
1925	0.1105839385
1926	0.1105527154
1927	0.1105242881
1928	0.1104916045
1929	0.1104754417
1930	0.1104371326
1931	0.1104275157
1932	0.1104107907
1933	0.1103816879
1934	0.1103503727
1935	0.1103400047
1936	0.1103124318
1937	0.110283167
1938	0.1102528372
1939	0.1102355331
1940	0.1102063619
1941	0.1101645048
1942	0.11013437
1943	0.1100977875
1944	0.1100640809
1945	0.1100387993
1946	0.1100240435
1947	0.1100065026
1948	0.1099759837
1949	0.1099600337
1950	0.1099322679
1951	0.1099077594
1952	0.1098774857
1953	0.1098546625
1954	0.1098346602
1955	0.1097942358
1956	0.1097594557
1957	0.1097375447
1958	0.1097122207
1959	0.1096855651
1960	0.109658042
1961	0.1096236095
1962	0.1096033146
1963	0.1095710619
1964	0.1095490007
1965	0.1095225731
1966	0.1095032371
1967	0.1094790435
1968	0.1094490149
1969	0.1094006566
1970	0.1093600699
1971	0.1093311871
1972	0.1093085635
1973	0.1092560111
1974	0.1092259409
1975	0.1091931134
1976	0.1091733404
1977	0.1091716287
1978	0.1091694732
1979	0.109151035
1980	0.1091286909
1981	0.1091047783
1982	0.1090750761
1983	0.1090417084
1984	0.1090400244
1985	0.109014513
1986	0.1089804005
1987	0.1089554255
1988	0.10892541
1989	0.1088822326
1990	0.10885625
1991	0.1088286754
1992	0.1088112307
1993	0.108785565
1994	0.1087673859
1995	0.1087486821
1996	0.1087204939
1997	0.1086969145
1998	0.1086682313
1999	0.1086418324
